Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
8.51,0,0.1997013329312716346169513638,0.199701332931272,0.186014690471721,0.199701332931272,0.186014690471721,0,0,0,0,7.934011530022186690163987739,59.303664252690049241971839577,63.158328450605669445521145802,665282400
8.52,0,0.1995548297137561564479268661,0.199554829713756,0.185868187254206,0.199554829713756,0.185868187254206,0,0,0,0,7.933637256669042540179605721,59.2800637777670035461906175,63.147710915302997208907972659,666064200
8.53,0,0.1994087009490216582615753520,0.199408700949022,0.185722058489471,0.199408700949022,0.185722058489471,0,0,0,0,7.933273105937909239619396833,59.2564801117070934911676452,63.137120405371516379918488508,666845900
8.54,0,0.1992629366046089890586868997,0.199262936604609,0.185576294145059,0.199262936604609,0.185576294145059,0,0,0,0,7.932920454513989140569406676,59.23292884936489558178093608,63.126565309466034218351692058,667627600
8.55,0,0.1991175451281839712870075623,0.199117545128184,0.185430902668634,0.199117545128184,0.185430902668634,0,0,0,0,7.93257804649278889094358965,59.209399955720538902744621457,63.116040360732782016965487638,668409500
8.56,0,0.1989725139775726323995345746,0.198972513977573,0.185285871518022,0.198972513977573,0.185285871518022,0,0,0,0,7.932245995592983814698922953,59.185850798498913655194294467,63.105520670628634388507914807,669191200
8.57,0,0.1988278558834664414106935273,0.198827855883466,0.185141213423916,0.198827855883466,0.185141213423916,0,0,0,0,7.931924730318105263921452186,59.162366116472037260232765575,63.095055319310586766774534062,669972900
8.58,0,0.1986835480602430186774525596,0.198683548060243,0.184996905600693,0.198683548060243,0.184996905600693,0,0,0,0,7.93161446965381991465420015,59.138915064050086527889166614,63.084626198586317182726509254,670754700
8.59,0,0.1985396192238979943464917740,0.198539619223898,0.184852976764348,0.198539619223898,0.184852976764348,0,0,0,0,7.931314272834172386682052841,59.115474500620776148228999622,63.074220294805413498149696012,671536500
8.60,0,0.1983960411031762515115377504,0.198396041103176,0.184709398643626,0.198396041103176,0.184709398643626,0,0,0,0,7.931024727207627736263147065,59.092062151967542620286500626,63.063847589173455595836071113,672318300
8.61,0,0.1982528294269780166903178124,0.198252829426978,0.184566186967428,0.198252829426978,0.184566186967428,0,0,0,0,7.925585443764158736044408313,59.068668798907375077342686491,63.049917694472517778001398169,673100000
8.62,0,0.1981099659227714408877792080,0.198109965922771,0.184423323463221,0.198109965922771,0.184423323463221,0,0,0,0,7.922726120441994736044408313,59.045300953935064345964780503,63.03779243632513516063369284,673881800
8.63,0,0.1979674790759373365085496999,0.197967479075937,0.184280836616387,0.197967479075937,0.184280836616387,0,0,0,0,7.9198724416959127360444083117,59.021928067607323973965908329,63.025669517419324356855602497,674663600
8.64,0,0.1978253281235878583683169564,0.197825328123588,0.184138685664038,0.197825328123588,0.184138685664038,0,0,0,0,7.9170239413447947360444083118,58.998600686239569278288270851,63.013578478595812128321266302,675445300
8.65,0,0.1976835420459215304156567416,0.197683542045922,0.183996899586371,0.197683542045922,0.183996899586371,0,0,0,0,7.9141812592692537360444083119,58.97530469797879036196378574,63.001510773795211592475895606,676227100
8.66,0,0.1975421106036892374166300411,0.197542110603689,0.183855468144139,0.197542110603689,0.183855468144139,0,0,0,0,7.9113440327417587360444083118,58.952032006547913013661953528,62.989461860686074527127670036,677008800
8.67,0,0.1974010325211910056617188268,0.197401032521191,0.183714390061641,0.197401032521191,0.183714390061641,0,0,0,0,7.9085120070186077360444083129,58.928781269942351872967176484,62.977431063751635562258490712,677790600
8.68,0,0.1972603083067587761851320067,0.197260308306759,0.183573665847209,0.197260308306759,0.183573665847209,0,0,0,0,7.9056856626324977360444083118,58.905555894256079837309074317,62.965420083680327342603336018,678572400
8.69,0,0.1971199252116964342414759923,0.197119925211696,0.183433282752146,0.197119925211696,0.183433282752146,0,0,0,0,7.9028647960084987360444083116,58.882316439185881755271170593,62.95340614666254762729990707,679354100
8.70,0,0.1969799034901285684136511556,0.196979903490129,0.183293261030578,0.196979903490129,0.183293261030578,0,0,0,0,7.9000493623528107360444083122,58.859133548662089338811807724,62.941430179238685412200560593,680135900
8.71,0,0.1968402231288055679435672731,0.196840223128806,0.183153580669255,0.196840223128806,0.183153580669255,0,0,0,0,7.8972391055414777360444083121,58.835973313008503470286268484,62.929472636769921475002872138,680917700
8.72,0,0.1967008919259499493795095868,0.19670089192595,0.1830142494664,0.19670089192595,0.1830142494664,0,0,0,0,7.8944343464841647360444083117,58.812838029863471041059021572,62.917534655878703582833020896,681699500
8.73,0,0.1965619006020457780182637407,0.196561900602046,0.182875258142496,0.196561900602046,0.182875258142496,0,0,0,0,7.8916353054166977360444083129,58.789727183623617216936525312,62.905615794160360421114605021,682481200
8.74,0,0.1964232576924148057827470405,0.196423257692415,0.182736615232865,0.196423257692415,0.182736615232865,0,0,0,0,7.8888411456178707360444083126,58.766635623337654830749284061,62.893713479156123012370071339,683263000
8.75,0,0.1962849614649841097085269663,0.196284961464984,0.182598319005434,0.196284961464984,0.182598319005434,0,0,0,0,7.8860525054284087360444083116,58.743531746221603169129776409,62.881809072430198250612972831,684044700
8.76,0,0.1961470031903987781705733367,0.196147003190399,0.182460360730849,0.196147003190399,0.182460360730849,0,0,0,0,7.8832690229152967360444083122,58.720482402057661712263514822,62.86994140930954985333424056,684826500
8.77,0,0.1960093811420268741544040482,0.196009381142027,0.182322738682477,0.196009381142027,0.182322738682477,0,0,0,0,7.8804911791635007360444083127,58.697465070701402951231627729,62.858097175526943045227293254,685608300
8.78,0,0.1958721043140822826386403103,0.195872104314082,0.182185461854532,0.195872104314082,0.182185461854532,0,0,0,0,7.877718719965865736044408312,58.674466861601775924893521478,62.84626902218951948560131163,686390000
8.79,0,0.1957351715474100041187562208,0.19573517154741,0.18204852908786,0.19573517154741,0.18204852908786,0,0,0,0,7.8749509086254137360444083123,58.651446770963921256261769299,62.834433621323030478217765166,687171800
8.80,0,0.1955985645580617967742612275,0.195598564558062,0.181911922098512,0.195598564558062,0.181911922098512,0,0,0,0,7.8721892332847437360444083128,58.628499768747922061600863278,62.822645037980107506759233871,687953600
8.81,0,0.1954622999120560796755153868,0.195462299912056,0.181775657452506,0.195462299912056,0.181775657452506,0,0,0,0,7.8694324338291737360444083117,58.605566538061457115371866382,62.810869634349965094259859679,688735400
8.82,0,0.1953263678961779936688068369,0.195326367896178,0.181639725436628,0.195326367896178,0.181639725436628,0,0,0,0,7.8666807263996977360444083129,58.582658036696648654504110117,62.799113600075393578716459276,689517100
8.83,0,0.1951907767998773363603480705,0.195190776799877,0.181504134340327,0.195190776799877,0.181504134340327,0,0,0,0,7.8639343283683077360444083119,58.55976478199323100759074348,62.787371317264213765832134942,690298900
8.84,0,0.1950555086235082434839387434,0.195055508623508,0.181368866163958,0.195055508623508,0.181368866163958,0,0,0,0,7.8611930897933117360444083127,58.536866270061231486207171979,62.775631010020254452848781767,691080600
8.85,0,0.1949205802435900023603847683,0.19492058024359,0.18123393778404,0.19492058024359,0.18123393778404,0,0,0,0,7.858457119635931736044408313,58.514019653449842751794518283,62.763925578740057021191524781,691862400
8.86,0,0.1947859823724093295743655304,0.194785982372409,0.181099339912859,0.194785982372409,0.181099339912859,0,0,0,0,7.8557264292186507360444083118,58.491204285756493597729353096,62.752243068334248959774943024,692644200
8.87,0,0.1946517026016091689760080180,0.194651702601609,0.180965060142059,0.194651702601609,0.180965060142059,0,0,0,0,7.8530009132635497360444083121,58.468404546071422795853990709,62.740574497158972746206007959,693425900
8.88,0,0.1945177622337439956770900894,0.194517762233744,0.180831119774194,0.194517762233744,0.180831119774194,0,0,0,0,7.8502806359205397360444083123,58.445594293531264396084140422,62.728904736186939231108687779,694207700
8.89,0,0.1943841485739256763767114369,0.194384148573926,0.180697506114376,0.194384148573926,0.180697506114376,0,0,0,0,7.8475651787462177360444083119,58.422835180263155011066483242,62.717269535319132286940006334,694989500
8.90,0,0.1942508619298474261224708751,0.194250861929847,0.180564219470297,0.194250861929847,0.180564219470297,0,0,0,0,7.8448553384257427360444083129,58.400109929857541528522292685,62.705658464762817414651011486,695771200
8.91,0,0.1941178923088205567326543717,0.194117892308821,0.18043124984927,0.194117892308821,0.18043124984927,0,0,0,0,7.8421503347795267360444083129,58.37736147065916026210499702,62.69403904313588229260822364,696553000
8.92,0,0.1939852583234404063122547130,0.19398525832344,0.18029861586389,0.19398525832344,0.18029861586389,0,0,0,0,7.8394505920196997360444083126,58.354677217816475763565167041,62.682461374880640685948686047,697334800
8.93,0,0.1938529395951478308089076651,0.193852939595148,0.180166297135598,0.193852939595148,0.180166297135598,0,0,0,0,7.8367556381782377360444083116,58.332010125132593678715804621,62.670898587899418999623372303,698116500
8.94,0,0.1937209438312291348110166275,0.193720943831229,0.180034301371679,0.193720943831229,0.180034301371679,0,0,0,0,7.834065906977955736044408312,58.30936933111832846036476332,62.659355679002722058357316788,698898200
8.95,0,0.1935892626566071634081324215,0.193589262656607,0.179902620197057,0.193589262656607,0.179902620197057,0,0,0,0,7.8313810338862127360444083127,58.286708205923987779197006343,62.647805987833773810625062213,699680000
8.96,0,0.1934579050834229214025293289,0.193457905083423,0.179771262623873,0.193457905083423,0.179771262623873,0,0,0,0,7.8287017650061357360444083121,58.264108683396819100506705677,62.636296230327953914927300994,700461800
8.97,0,0.1933268690571269766298315757,0.193326869057127,0.179640226597577,0.193326869057127,0.179640226597577,0,0,0,0,7.8260273623414367360444083129,58.241533801680008275707381819,62.624805513680188247582548128,701243600
8.98,0,0.1931961542825037946904057714,0.193196154282504,0.179509511822954,0.193196154282504,0.179509511822954,0,0,0,0,7.8233577860102487360444083127,58.218978898559719478516053425,62.613331152885468605251339787,702025300
8.99,0,0.1930657507161835706834387779,0.193065750716184,0.179379108256633,0.193065750716184,0.179379108256633,0,0,0,0,7.8206930856475137360444083121,58.196407868983383885441978668,62.601852338978738083452890957,702807100
9.00,0,0.1929356570616976474283616945,0.192935657061698,0.179249014602147,0.192935657061698,0.179249014602147,0,0,0,0,7.8180339064725997360444083128,58.173898297148843604657134558,62.59041329055495952362680647,703588900
9.01,0,0.1928058829682834189761087440,0.192805882968283,0.179119240508733,0.192805882968283,0.179119240508733,0,0,0,0,7.8153792008772137360444083125,58.151404410571674338753847482,62.578988254145301113796338452,704370600
9.02,0,0.1926764277737212302389481629,0.192676427773721,0.178989785314171,0.192676427773721,0.178989785314171,0,0,0,0,7.8127297076460587360444083128,58.128904708493226146370391065,62.567564437841742532461781758,705152400
9.03,0,0.1925472824966532965166335134,0.192547282496653,0.178860640037103,0.192547282496653,0.178860640037103,0,0,0,0,7.8100851743104267360444083116,58.106451096676241519535853472,62.556171781105418788580909957,705934100
9.04,0,0.1924184431213417601187883602,0.192418443121342,0.178731800661792,0.192418443121342,0.178731800661792,0,0,0,0,7.8074453356817587360444083118,58.084026984620374425180691787,62.544800873293366115188175129,706715900
9.05,0,0.1922899096728066740543068661,0.192289909672807,0.178603267213256,0.192289909672807,0.178603267213256,0,0,0,0,7.8048106769733917360444083129,58.061588743178914847965316628,62.533426363949924130701398244,707497700
9.06,0,0.1921616941724191357207543841,0.192161694172419,0.178475051712869,0.192161694172419,0.178475051712869,0,0,0,0,7.8021809933805227360444083121,58.039204453924046114552079686,62.522087430781327987943288527,708279500
9.07,0,0.1920337842931416457346786959,0.192033784293142,0.178347141833591,0.192033784293142,0.178347141833591,0,0,0,0,7.7995560800847737360444083123,58.01684162194474650268660848,62.510765508198223695312256957,709061200
9.08,0,0.1919061793872461124205302588,0.191906179387246,0.178219536927696,0.191906179387246,0.178219536927696,0,0,0,0,7.7969359900197287360444083123,57.994468156953878828006735917,62.499442133731580523469132521,709843000
9.09,0,0.1917788888093910181905746938,0.191778888809391,0.178092246349841,0.191778888809391,0.178092246349841,0,0,0,0,7.7943211531906937360444083121,57.972154236269978668623448553,62.488157290958382622183850666,710624800
9.10,0,0.1916518909165778969667971171,0.191651890916578,0.177965248457028,0.191651890916578,0.177965248457028,0,0,0,0,7.7917107323047167360444083128,57.949857451185610887331263844,62.47688710919324704184492381,711406500
9.11,0,0.1915252077346249563975653457,0.191525207734625,0.177838565275075,0.191525207734625,0.177838565275075,0,0,0,0,7.7891055264344607360444083119,57.927547018064331944860883103,62.465613457209436453771055539,712188300
9.12,0,0.1913988252909211904949070008,0.191398825290921,0.177712182831371,0.191398825290921,0.177712182831371,0,0,0,0,7.7865047419497817360444083125,57.905292028171384750536216568,62.454376378294515631689798985,712970000
9.13,0,0.1912727352809031692000099181,0.191272735280903,0.177586092821353,0.191272735280903,0.177586092821353,0,0,0,0,7.7839092892775627360444083129,57.883060732086572703544910477,62.44315711244921741125090098,713751800
9.14,0,0.1911469564045716008423575424,0.191146956404572,0.177460313945021,0.191146956404572,0.177460313945021,0,0,0,0,7.781318222693787736044408313,57.860810455249493118972769421,62.431931744921491159137762529,714533600
9.15,0,0.1910214780306455696236046961,0.191021478030646,0.177334835571095,0.191021478030646,0.177334835571095,0,0,0,0,7.7787322791079667360444083117,57.83862659006112767978062339,62.420748732091176093984023085,715315300
9.16,0,0.1908962895301549058562957229,0.190896289530155,0.177209647070605,0.190896289530155,0.177209647070605,0,0,0,0,7.776150940236874736044408312,57.816451110805230692773377724,62.409575116676635985951197296,716097100
9.17,0,0.1907714002764463265195169517,0.190771400276446,0.177084757816896,0.190771400276446,0.177084757816896,0,0,0,0,7.7735743729596717360444083128,57.79426917017795746922830385,62.398402283842969255580658638,716878900
9.18,0,0.1906468203013361974630692083,0.190646820301336,0.176960177841786,0.190646820301336,0.176960177841786,0,0,0,0,7.7710025795479027360444083119,57.772140148331419920281688178,62.387264195385052552074549897,717660700
9.19,0,0.1905225276689176646881778052,0.190522527668918,0.176835885209367,0.190522527668918,0.176835885209367,0,0,0,0,7.7684356674315727360444083128,57.750002695346625586919630909,62.3761256544062366728455489,718442400
9.20,0,0.1903985230702960853958619834,0.190398523070296,0.176711880610746,0.190398523070296,0.176711880610746,0,0,0,0,7.7658732273389307360444083117,57.727918346108925150741660245,62.365022084188952168479525472,719224200
9.21,0,0.1902748242317700798765321547,0.19027482423177,0.17658818177222,0.19027482423177,0.17658818177222,0,0,0,0,7.7633158901006897360444083128,57.705851532732211995509854899,62.353932733893161278394429389,720006000
9.22,0,0.1901514125380365904022725753,0.190151412538037,0.176464770078486,0.190151412538037,0.176464770078486,0,0,0,0,7.7607630287203057360444083122,57.683776274050463838152247146,62.342843103720619926867342433,720787700
9.23,0,0.1900282953760619600571525837,0.190028295376062,0.176341652916512,0.190028295376062,0.176341652916512,0,0,0,0,7.7582147047810107360444083119,57.661749935178404089810497039,62.331785928447223696512385408,721569500
9.24,0,0.1899054731350389427334725549,0.189905473135039,0.176218830675489,0.189905473135039,0.176218830675489,0,0,0,0,7.7556710780841147360444083125,57.639747516727606475778267345,62.320746793098954880291889108,722351200
9.25,0,0.1897829362063774961253244212,0.189782936206378,0.176096293746827,0.189782936206378,0.176096293746827,0,0,0,0,7.7531322592529167360444083125,57.617728992707877760381934434,62.30970274235816558272698699,723133000
9.26,0,0.1896606826284689180441736782,0.189660682628469,0.175974040168919,0.189660682628469,0.175974040168919,0,0,0,0,7.7505983626794147360444083121,57.595771873020693570429430915,62.298697959812589048943714579,723914800
9.27,0,0.1895387215062443773307952641,0.189538721506244,0.175852079046694,0.189538721506244,0.175852079046694,0,0,0,0,7.7480687499688497360444083117,57.573799515616077748976177677,62.287689035162680990205180148,724696600
9.28,0,0.1894170535258597767326638080,0.18941705352586,0.17573041106631,0.18941705352586,0.17573041106631,0,0,0,0,7.7455441792081337360444083124,57.551882529779474203941323683,62.276715800678084064056787827,725478300
9.29,0,0.1892956674427936777366666027,0.189295667442794,0.175609024983244,0.189295667442794,0.175609024983244,0,0,0,0,7.7430240118263517360444083121,57.52998603993259870188488859,62.265758705045904762113202272,726260100
9.30,0,0.1891745726594782090306407326,0.189174572659478,0.175487930199928,0.189174572659478,0.175487930199928,0,0,0,0,7.740508094788796736044408313,57.508072341921131320720381487,62.254796309118611060243979252,727041900
9.31,0,0.1890537585804997135440126071,0.1890537585805,0.17536711612095,0.1890537585805,0.17536711612095,0,0,0,0,7.7379971221181917360444083117,57.486215128259099232842683881,62.243870210757866762691512093,727823600
9.32,0,0.1889332252490003888128180210,0.188933225249,0.17524658278945,0.188933225249,0.17524658278945,0,0,0,0,7.7354910503739057360444083128,57.464348336829597054639638264,62.232942726355683262886220079,728605300
9.33,0,0.1888129797997490835252656605,0.188812979799749,0.175126337340199,0.188812979799749,0.175126337340199,0,0,0,0,7.7329889199053577360444083126,57.442532522047357167172153288,62.22204895696986661447873528,729387100
9.34,0,0.1886930049151839095376362617,0.188693004915184,0.175006362455634,0.188693004915184,0.175006362455634,0,0,0,0,7.7304919598186887360444083129,57.420706389663130247309465067,62.211153173471318755154061966,730168900
9.35,0,0.1885733167398794624794158183,0.188573316739879,0.174886674280329,0.188573316739879,0.174886674280329,0,0,0,0,7.7279990602906617360444083129,57.398931659100582535523658633,62.200291219273355793011305125,730950700
9.36,0,0.1884539179550537704448142086,0.188453917955054,0.174767275495504,0.188453917955054,0.174767275495504,0,0,0,0,7.7255110250556347360444083129,57.377176785173953949136188197,62.189444589408238026288830124,731732400
9.37,0,0.1883347853445070439890111507,0.188334785344507,0.174648142884957,0.188334785344507,0.174648142884957,0,0,0,0,7.7230270118519397360444083117,57.3554009459115770369303968,62.178590535808529259526710941,732514200
9.38,0,0.1882159393278143302131893102,0.188215939327814,0.174529296868264,0.188215939327814,0.174529296868264,0,0,0,0,7.7205482901773197360444083129,57.33370134355813997677713918,62.167783605150995637159263429,733295900
9.39,0,0.1880973703266255087756726801,0.188097370326626,0.174410727867075,0.188097370326626,0.174410727867075,0,0,0,0,7.7180735432920517360444083125,57.311968435714567377496494297,62.156962216815178147549184843,734077800
9.40,0,0.1879790763901665378804426231,0.187979076390167,0.174292433930616,0.187979076390167,0.174292433930616,0,0,0,0,7.7156036234915627360444083129,57.290297696516420919517619411,62.146180170916781331195929078,734859500
9.41,0,0.1878610566919764587410767338,0.187861056691976,0.174174414232426,0.187861056691976,0.174174414232426,0,0,0,0,7.7131376881221667360444083129,57.268606765523702526166724205,62.135391096000689977953559146,735641200
9.42,0,0.1877433119095795416437270097,0.18774331190958,0.174056669450029,0.18774331190958,0.174056669450029,0,0,0,0,7.7106765895575997360444083128,57.246978090068448082735959318,62.124641347459748907645643982,736423000
9.43,0,0.1876258402260311820619378096,0.187625840226031,0.173939197766481,0.187625840226031,0.173939197766481,0,0,0,0,7.7082200072868907360444083123,57.225332776090092117458159451,62.113886219314445773571565011,737204800
9.44,0,0.1875086423176220257938024539,0.187508642317622,0.173821999858072,0.187508642317622,0.173821999858072,0,0,0,0,7.7057677445042797360444083121,57.203741249700369148533663958,62.103165869759161864517574484,737986500
9.45,0,0.1873917169956546137303457124,0.187391716995655,0.173705074536104,0.187391716995655,0.173705074536104,0,0,0,0,7.7033199067298817360444083123,57.182171622783230077054303535,62.092462069168790884806620192,738768300
9.46,0,0.1872750626962646506733443520,0.187275062696265,0.173588420236714,0.187275062696265,0.173588420236714,0,0,0,0,7.7008765465873177360444083118,57.160591227436001707980585698,62.081756195383977351266688341,739550100
9.47,0,0.1871586714737716850664785617,0.187158671473772,0.173472029014222,0.187158671473772,0.173472029014222,0,0,0,0,7.6984375777442217360444083127,57.139057721879105352987626401,62.0710810514671776702934745,740331800
9.48,0,0.1870425605347521432811291076,0.187042560534752,0.173355918075202,0.187042560534752,0.173355918075202,0,0,0,0,7.6960030910535537360444083129,57.117514959451051892287053661,62.060404653127463880120201372,741113600
9.49,0,0.1869267089388747568869983632,0.186926708938875,0.173240066479325,0.186926708938875,0.173240066479325,0,0,0,0,7.6935725162485027360444083124,57.096015505579617372737992614,62.049757206785165120645666578,741895400
9.50,0,0.1868111277425943834353852246,0.186811127742594,0.173124485283044,0.186811127742594,0.173124485283044,0,0,0,0,7.6911468689118757360444083119,57.074516246443802036595192282,62.039113549302984002058377767,742677100
9.51,0,0.1866958167772928477893758426,0.186695816777293,0.173009174317743,0.186695816777293,0.173009174317743,0,0,0,0,7.6887256169091127360444083128,57.053068121042744412920965249,62.028502920705978291502748418,743458900
9.52,0,0.1865807734911890766396222764,0.186580773491189,0.172894131031639,0.186580773491189,0.172894131031639,0,0,0,0,7.6863082905426267360444083128,57.03160019460955047901983404,62.01788533683219290959471233,744240700
9.53,0,0.1864659877261371613692420501,0.186465987726137,0.172779345266587,0.186465987726137,0.172779345266587,0,0,0,0,7.6838954160870937360444083116,57.010185702305544044271177195,62.007301999531454188642691536,745022400
9.54,0,0.1863514717593386411611899003,0.186351471759339,0.172664829299788,0.186351471759339,0.172664829299788,0,0,0,0,7.6814871187742787360444083122,56.988765685678615756524091081,61.99671934925649199462166594,745804200
9.55,0,0.1862372112199112252417793878,0.186237211219911,0.172550568760361,0.186237211219911,0.172550568760361,0,0,0,0,7.6790830715841767360444083127,56.967395734413363504903882821,61.98616910890813410220757819,746586000
9.56,0,0.1861232261723123432332122679,0.186123226172312,0.172436583712762,0.186123226172312,0.172436583712762,0,0,0,0,7.676683494866913736044408313,56.946008385085031789404094196,61.975612852856798188895964306,747367700
9.57,0,0.1860094896777772327286431476,0.186009489677777,0.172322847218227,0.186009489677777,0.172322847218227,0,0,0,0,7.6742879241901477360444083116,56.924677142111603458991788101,61.965092539446201647899069599,748149500
9.58,0,0.1858960159886280635136461579,0.185896015988628,0.172209373529078,0.185896015988628,0.172209373529078,0,0,0,0,7.6718967695836347360444083129,56.90333052642182179372474356,61.954567358927125132713804513,748931300
9.59,0,0.1857828087719465531114947593,0.185782808771947,0.172096166312396,0.185782808771947,0.172096166312396,0,0,0,0,7.6695097298823247360444083121,56.882043199020579174094381227,61.944079798157707097052359268,749713000
9.60,0,0.1856698658883923053585100979,0.185669865888392,0.171983223428842,0.185669865888392,0.171983223428842,0,0,0,0,7.6671269675880117360444083117,56.860728759984987278009934349,61.933580776354495615182353913,750494800
9.61,0,0.1855571668037355369371338173,0.185557166803736,0.171870524344185,0.185557166803736,0.171870524344185,0,0,0,0,7.664748803261757736044408312,56.839481502185540404714046237,61.92312347079574168473696086,751276500
9.62,0,0.1854447299856907285798168742,0.185444729985691,0.171758087526141,0.185444729985691,0.171758087526141,0,0,0,0,7.6623744398716257360444083129,56.818208736390660859865344258,61.912655895378042487375970805,752058300
9.63,0,0.1853325569038584892160240821,0.185332556903858,0.171645914444308,0.185332556903858,0.171645914444308,0,0,0,0,7.6600046247910017360444083119,56.797003752499363497134915899,61.902230350482817863889831238,752840100
9.64,0,0.1852206350297268983938974322,0.185220635029727,0.171533992570177,0.185220635029727,0.171533992570177,0,0,0,0,7.6576387883332457360444083118,56.775773242149681344674924136,61.89179437524945686282604343,753621900
9.65,0,0.1851089654298195125213759711,0.18510896542982,0.171422322970269,0.18510896542982,0.171422322970269,0,0,0,0,7.6552774560883527360444083119,56.754596658670829375559237676,61.881392562713771658199297464,754403600
9.66,0,0.1849975573918871663620375503,0.184997557391887,0.171310914932337,0.184997557391887,0.171310914932337,0,0,0,0,7.6529199942774267360444083116,56.73340877602892416826793482,61.870988410466593796595427905,755185400
9.67,0,0.1848863895780959473084052886,0.184886389578096,0.171199747118546,0.184886389578096,0.171199747118546,0,0,0,0,7.6505669981446337360444083117,56.71227264405518713187089299,61.860617161176120638394145192,755967200
9.68,0,0.1847754918743427407490856694,0.184775491874343,0.171088849414793,0.184775491874343,0.171088849414793,0,0,0,0,7.6482180973882437360444083121,56.691120919538226675321223489,61.850240958370803319362234828,756748900
9.69,0,0.1846648341732700060549255365,0.18466483417327,0.17097819171372,0.18466483417327,0.17097819171372,0,0,0,0,7.6458730210099927360444083119,56.669986667413712438578843312,61.839878665417575192408747447,757530600
9.70,0,0.1845544251352304919461501915,0.18455442513523,0.17086778267568,0.18455442513523,0.17086778267568,0,0,0,0,7.643532469747667736044408312,56.64891308992955813933263804,61.829554199208461348715891924,758312400
9.71,0,0.1844442752411166864636279629,0.184444275241117,0.170757632781566,0.184444275241117,0.170757632781566,0,0,0,0,7.6411964010758847360444083119,56.627828877190528439235065996,61.819227264602427716182325625,759094200
9.72,0,0.1843343728045875454697564358,0.184334372804588,0.170647730345037,0.184334372804588,0.170647730345037,0,0,0,0,7.6388638528464777360444083121,56.606785003242029206908216351,61.808927294556592618947619544,759876000
9.73,0,0.1842247169008387545750497436,0.184224716900839,0.170538074441289,0.184224716900839,0.170538074441289,0,0,0,0,7.6365353619166397360444083121,56.585726392163562518778272365,61.798622796967166681005399864,760657700
9.74,0,0.1841153096020227998469513571,0.184115309602023,0.170428667142473,0.184115309602023,0.170428667142473,0,0,0,0,7.6342117287686247360444083117,56.564733899056941557554105492,61.788358860277792786729019673,761439500
9.75,0,0.1840061482345586606622429482,0.184006148234559,0.170319505775008,0.184006148234559,0.170319505775008,0,0,0,0,7.631891469934622736044408312,56.543716786319115082258671957,61.77808524730749626489158496,762221200
9.76,0,0.1838972324551291947054083789,0.183897232455129,0.170210589995579,0.183897232455129,0.170210589995579,0,0,0,0,7.6295755563098827360444083122,56.522755684837309173953454904,61.767846786034094265619541274,763003100
9.77,0,0.1837885631770849592863337418,0.183788563177085,0.170101920717535,0.183788563177085,0.170101920717535,0,0,0,0,7.6272638617944387360444083126,56.501779013937883562004676532,61.757603146006442164234594415,763784800
9.78,0,0.1836801488976881351703775862,0.183680148897688,0.169993506438138,0.183680148897688,0.169993506438138,0,0,0,0,7.6249561982332397360444083127,56.480861106128861762418093457,61.74739637139064431589618311,764566500
9.79,0,0.1835719681159576156881444002,0.183571968115958,0.169885325656407,0.183571968115958,0.169885325656407,0,0,0,0,7.6226525043767747360444083122,56.459921964711893196934031723,61.7371813611477570102448514,765348400
9.80,0,0.1834640323327125884839301943,0.183464032332713,0.169777389873162,0.183464032332713,0.169777389873162,0,0,0,0,7.6203528958301667360444083129,56.439002996372116540926198379,61.726981372013306907320123655,766130100
9.81,0,0.1833563390505317087887452666,0.183356339050532,0.169669696590982,0.183356339050532,0.169669696590982,0,0,0,0,7.6180568432333167360444083119,56.418131184954342648867090938,61.716811958154355449938140961,766911900
9.82,0,0.1832488803463140949757256528,0.183248880346314,0.169562237886764,0.183248880346314,0.169562237886764,0,0,0,0,7.615765621438000736044408312,56.397251081614332169544501155,61.706640957557690621209360324,767693600
9.83,0,0.1831416725798569913380798644,0.183141672579857,0.169455030120307,0.183141672579857,0.169455030120307,0,0,0,0,7.6134779633223427360444083121,56.376424770109959207070873179,61.696504214950986330867772198,768475400
9.84,0,0.1830347074029577226668389777,0.183034707402958,0.169348064943408,0.183034707402958,0.169348064943408,0,0,0,0,7.6111944061581917360444083117,56.3555779237062490030309165,61.686359460688112551996351885,769257200
9.85,0,0.1829279731835798724866483333,0.18292797318358,0.16924133072403,0.18292797318358,0.16924133072403,0,0,0,0,7.6089146179036437360444083129,56.334756985792424163361887992,61.67623307261402654554403776,770039000
9.86,0,0.1828214805723178474428852262,0.182821480572318,0.169134838112768,0.182821480572318,0.169134838112768,0,0,0,0,7.6066391029196327360444083118,56.313985510119091561138957768,61.666137932454233777671331092,770820700
9.87,0,0.1827152285119995162851304680,0.182715228512,0.169028586052449,0.182715228512,0.169028586052449,0,0,0,0,7.6043678518541317360444083127,56.293204352720493581450585759,61.656040725840370657841273907,771602400
9.88,0,0.1826092065173811681649315233,0.182609206517381,0.168922564057831,0.182609206517381,0.168922564057831,0,0,0,0,7.602100236208003736044408313,56.272464891828979034096004313,61.645970795181352711897664469,772384300
9.89,0,0.1825034241049467008942165469,0.182503424104947,0.168816781645396,0.182503424104947,0.168816781645396,0,0,0,0,7.5998365690945787360444083118,56.251718539550936211009457947,61.635900557508584348863078489,773166000
